,Arene_name,Arene_smi,Radical_name,Radical_smi,Product_name,Product_smi,rxn,Output,React_sites_Ar_R,Prod_sites,Divider,Ar_n,SMILES_Ar,Radical_n,SMILES_R,ArR_n,SMILES_ArR,R_Ar_n,DG_TS
4383,Arene_153,COc1coc[nH+]1,Radical_9,[c]1ccncc1,Product-Ar153-R9-P4286,COc1coc(-c2ccncc2)[nH+]1,COc1coc[nH+]1.[c]1ccncc1>>COc1coc(-c2ccncc2)[nH+]1,6,"((5,), (0,))","((5,), (6,))",,HFc4d,COc1coc[nH+]1,Py0, [c]1ccncc1,Py0-HFc4d-2, COc1coc(c2ccncc2)[nH+]1,Py0-HFc4d,6
4384,Arene_153,COc1coc[nH+]1,Radical_9,[c]1ccncc1,Product-Ar153-R9-P4287,COc1[nH+]coc1-c1ccncc1,COc1coc[nH+]1.[c]1ccncc1>>COc1[nH+]coc1-c1ccncc1,7.3,"((3,), (0,))","((6,), (7,))",,HFc4d,COc1coc[nH+]1,Py0, [c]1ccncc1,Py0-HFc4d-5, COc1[nH+]coc1c2ccncc2,Py0-HFc4d,7.3
4385,Arene_154,N#Cc1c[nH+]co1,Radical_9,[c]1ccncc1,Product-Ar154-R9-P4288,N#Cc1oc[nH+]c1-c1ccncc1,N#Cc1c[nH+]co1.[c]1ccncc1>>N#Cc1oc[nH+]c1-c1ccncc1,10.6,"((3,), (0,))","((6,), (7,))",,HFc5c,N#Cc1c[nH+]co1,Py0, [c]1ccncc1,Py0-HFc5c-4, N#Cc1oc[nH+]c1c2ccncc2,Py0-HFc5c,10.6
4386,Arene_155,COc1c[nH+]co1,Radical_9,[c]1ccncc1,Product-Ar155-R9-P4289,COc1c[nH+]c(-c2ccncc2)o1,COc1c[nH+]co1.[c]1ccncc1>>COc1c[nH+]c(-c2ccncc2)o1,6.8,"((5,), (0,))","((5,), (6,))",,HFc5d,COc1c[nH+]co1,Py0, [c]1ccncc1,Py0-HFc5d-2, COc1c[nH+]c(c2ccncc2)o1,Py0-HFc5d,6.8
4387,Arene_155,COc1c[nH+]co1,Radical_9,[c]1ccncc1,Product-Ar155-R9-P4290,COc1oc[nH+]c1-c1ccncc1,COc1c[nH+]co1.[c]1ccncc1>>COc1oc[nH+]c1-c1ccncc1,14.7,"((3,), (0,))","((6,), (7,))",,HFc5d,COc1c[nH+]co1,Py0, [c]1ccncc1,Py0-HFc5d-4, COc1oc[nH+]c1c2ccncc2,Py0-HFc5d,14.7
4388,Arene_150,N#Cc1[nH+]cco1,Radical_12,C[C](C)C,Product-Ar150-R12-P4291,CC(C)(C)c1coc(C#N)[nH+]1,N#Cc1[nH+]cco1.C[C](C)C>>CC(C)(C)c1coc(C#N)[nH+]1,13.7,"((4,), (1,))","((4,), (1,))",,HFc2c,N#Cc1[nH+]cco1,tBu, C[C](C)C,tBu-HFc2c-4, N#Cc1[nH+]c(C(C)(C)C)co1,tBu-HFc2c,13.7
4389,Arene_150,N#Cc1[nH+]cco1,Radical_12,C[C](C)C,Product-Ar150-R12-P4292,CC(C)(C)c1c[nH+]c(C#N)o1,N#Cc1[nH+]cco1.C[C](C)C>>CC(C)(C)c1c[nH+]c(C#N)o1,7.7,"((5,), (1,))","((4,), (1,))",,HFc2c,N#Cc1[nH+]cco1,tBu, C[C](C)C,tBu-HFc2c-5, N#Cc1[nH+]cc(C(C)(C)C)o1,tBu-HFc2c,7.7
4390,Arene_151,COc1[nH+]cco1,Radical_12,C[C](C)C,Product-Ar151-R12-P4293,COc1[nH+]c(C(C)(C)C)co1,COc1[nH+]cco1.C[C](C)C>>COc1[nH+]c(C(C)(C)C)co1,14.5,"((4,), (1,))","((4,), (5,))",,HFc2d,COc1[nH+]cco1,tBu, C[C](C)C,tBu-HFc2d-4, COc1[nH+]c(C(C)(C)C)co1,tBu-HFc2d,14.5
4391,Arene_151,COc1[nH+]cco1,Radical_12,C[C](C)C,Product-Ar151-R12-P4294,COc1[nH+]cc(C(C)(C)C)o1,COc1[nH+]cco1.C[C](C)C>>COc1[nH+]cc(C(C)(C)C)o1,12.6,"((5,), (1,))","((5,), (6,))",,HFc2d,COc1[nH+]cco1,tBu, C[C](C)C,tBu-HFc2d-5, COc1[nH+]cc(C(C)(C)C)o1,tBu-HFc2d,12.6
4392,Arene_155,COc1c[nH+]co1,Radical_12,C[C](C)C,Product-Ar155-R12-P4295,COc1oc[nH+]c1C(C)(C)C,COc1c[nH+]co1.C[C](C)C>>COc1oc[nH+]c1C(C)(C)C,18.7,"((3,), (1,))","((6,), (7,))",,HFc5d,COc1c[nH+]co1,tBu, C[C](C)C,tBu-HFc5d-4, COc1oc[nH+]c1C(C)(C)C,tBu-HFc5d,18.7
4393,Arene_156,N#Cc1cco[nH+]1,Radical_0,C[C](C)C#N,Product-Ar156-R0-P4296,CC(C)(C#N)c1co[nH+]c1C#N,N#Cc1cco[nH+]1.C[C](C)C#N>>CC(C)(C#N)c1co[nH+]c1C#N,28.3,"((3,), (1,))","((5,), (1,))",,HFd3c,N#Cc1cco[nH+]1,CCN, C[C](C)C#N,CCN-HFd3c-4, N#Cc1[nH+]occ1C(C)(C)C#N,CCN-HFd3c,28.3
4394,Arene_156,N#Cc1cco[nH+]1,Radical_0,C[C](C)C#N,Product-Ar156-R0-P4297,CC(C)(C#N)c1cc(C#N)[nH+]o1,N#Cc1cco[nH+]1.C[C](C)C#N>>CC(C)(C#N)c1cc(C#N)[nH+]o1,17.6,"((4,), (1,))","((5,), (1,))",,HFd3c,N#Cc1cco[nH+]1,CCN, C[C](C)C#N,CCN-HFd3c-5, N#Cc1cc(C(C)(C)C#N)o[nH+]1,CCN-HFd3c,17.6
4395,Arene_157,COc1cco[nH+]1,Radical_0,C[C](C)C#N,Product-Ar157-R0-P4298,COc1[nH+]occ1C(C)(C)C#N,COc1cco[nH+]1.C[C](C)C#N>>COc1[nH+]occ1C(C)(C)C#N,26.7,"((3,), (1,))","((6,), (7,))",,HFd3d,COc1cco[nH+]1,CCN, C[C](C)C#N,CCN-HFd3d-4, COc1[nH+]occ1C(C)(C)C#N,CCN-HFd3d,26.7
4396,Arene_157,COc1cco[nH+]1,Radical_0,C[C](C)C#N,Product-Ar157-R0-P4299,COc1cc(C(C)(C)C#N)o[nH+]1,COc1cco[nH+]1.C[C](C)C#N>>COc1cc(C(C)(C)C#N)o[nH+]1,20.2,"((4,), (1,))","((4,), (5,))",,HFd3d,COc1cco[nH+]1,CCN, C[C](C)C#N,CCN-HFd3d-5, COc1cc(C(C)(C)C#N)o[nH+]1,CCN-HFd3d,20.2
4397,Arene_158,N#Cc1c[nH+]oc1,Radical_0,C[C](C)C#N,Product-Ar158-R0-P4300,CC(C)(C#N)c1[nH+]occ1C#N,N#Cc1c[nH+]oc1.C[C](C)C#N>>CC(C)(C#N)c1[nH+]occ1C#N,21.9,"((3,), (1,))","((5,), (1,))",,HFd4c,N#Cc1c[nH+]oc1,CCN, C[C](C)C#N,CCN-HFd4c-3, N#Cc1co[nH+]c1C(C)(C)C#N,CCN-HFd4c,21.9
4398,Arene_158,N#Cc1c[nH+]oc1,Radical_0,C[C](C)C#N,Product-Ar158-R0-P4301,CC(C)(C#N)c1o[nH+]cc1C#N,N#Cc1c[nH+]oc1.C[C](C)C#N>>CC(C)(C#N)c1o[nH+]cc1C#N,16.6,"((6,), (1,))","((5,), (1,))",,HFd4c,N#Cc1c[nH+]oc1,CCN, C[C](C)C#N,CCN-HFd4c-5, N#Cc1c[nH+]oc1C(C)(C)C#N,CCN-HFd4c,16.6
4399,Arene_159,COc1c[nH+]oc1,Radical_0,C[C](C)C#N,Product-Ar159-R0-P4302,COc1co[nH+]c1C(C)(C)C#N,COc1c[nH+]oc1.C[C](C)C#N>>COc1co[nH+]c1C(C)(C)C#N,21.7,"((3,), (1,))","((6,), (7,))",,HFd4d,COc1c[nH+]oc1,CCN, C[C](C)C#N,CCN-HFd4d-3, COc1co[nH+]c1C(C)(C)C#N,CCN-HFd4d,21.7
4400,Arene_159,COc1c[nH+]oc1,Radical_0,C[C](C)C#N,Product-Ar159-R0-P4303,COc1c[nH+]oc1C(C)(C)C#N,COc1c[nH+]oc1.C[C](C)C#N>>COc1c[nH+]oc1C(C)(C)C#N,17.1,"((6,), (1,))","((6,), (7,))",,HFd4d,COc1c[nH+]oc1,CCN, C[C](C)C#N,CCN-HFd4d-5, COc1c[nH+]oc1C(C)(C)C#N,CCN-HFd4d,17.1
4401,Arene_160,N#Cc1cc[nH+]o1,Radical_0,C[C](C)C#N,Product-Ar160-R0-P4304,CC(C)(C#N)c1cc(C#N)o[nH+]1,N#Cc1cc[nH+]o1.C[C](C)C#N>>CC(C)(C#N)c1cc(C#N)o[nH+]1,21.1,"((4,), (1,))","((5,), (1,))",,HFd5c,N#Cc1cc[nH+]o1,CCN, C[C](C)C#N,CCN-HFd5c-3, N#Cc1cc(C(C)(C)C#N)[nH+]o1,CCN-HFd5c,21.1
4402,Arene_160,N#Cc1cc[nH+]o1,Radical_0,C[C](C)C#N,Product-Ar160-R0-P4305,CC(C)(C#N)c1c[nH+]oc1C#N,N#Cc1cc[nH+]o1.C[C](C)C#N>>CC(C)(C#N)c1c[nH+]oc1C#N,21.1,"((3,), (1,))","((5,), (1,))",,HFd5c,N#Cc1cc[nH+]o1,CCN, C[C](C)C#N,CCN-HFd5c-4, N#Cc1o[nH+]cc1C(C)(C)C#N,CCN-HFd5c,21.1
4403,Arene_161,COc1cc[nH+]o1,Radical_0,C[C](C)C#N,Product-Ar161-R0-P4306,COc1cc(C(C)(C)C#N)[nH+]o1,COc1cc[nH+]o1.C[C](C)C#N>>COc1cc(C(C)(C)C#N)[nH+]o1,24.8,"((4,), (1,))","((4,), (5,))",,HFd5d,COc1cc[nH+]o1,CCN, C[C](C)C#N,CCN-HFd5d-3, COc1cc(C(C)(C)C#N)[nH+]o1,CCN-HFd5d,24.8
4404,Arene_161,COc1cc[nH+]o1,Radical_0,C[C](C)C#N,Product-Ar161-R0-P4307,COc1o[nH+]cc1C(C)(C)C#N,COc1cc[nH+]o1.C[C](C)C#N>>COc1o[nH+]cc1C(C)(C)C#N,31.2,"((3,), (1,))","((6,), (7,))",,HFd5d,COc1cc[nH+]o1,CCN, C[C](C)C#N,CCN-HFd5d-4, COc1o[nH+]cc1C(C)(C)C#N,CCN-HFd5d,31.2
4405,Arene_156,N#Cc1cco[nH+]1,Radical_1,F[CH]F,Product-Ar156-R1-P4308,N#Cc1[nH+]occ1C(F)F,N#Cc1cco[nH+]1.F[CH]F>>N#Cc1[nH+]occ1C(F)F,17.8,"((3,), (1,))","((6,), (7,))",,HFd3c,N#Cc1cco[nH+]1,CF2, F[CH]F,CF2-HFd3c-4, N#Cc1[nH+]occ1C(F)F,CF2-HFd3c,17.8
4406,Arene_156,N#Cc1cco[nH+]1,Radical_1,F[CH]F,Product-Ar156-R1-P4309,N#Cc1cc(C(F)F)o[nH+]1,N#Cc1cco[nH+]1.F[CH]F>>N#Cc1cc(C(F)F)o[nH+]1,9,"((4,), (1,))","((4,), (5,))",,HFd3c,N#Cc1cco[nH+]1,CF2, F[CH]F,CF2-HFd3c-5, N#Cc1cc(C(F)F)o[nH+]1,CF2-HFd3c,9
4407,Arene_157,COc1cco[nH+]1,Radical_1,F[CH]F,Product-Ar157-R1-P4310,COc1[nH+]occ1C(F)F,COc1cco[nH+]1.F[CH]F>>COc1[nH+]occ1C(F)F,17.1,"((3,), (1,))","((6,), (7,))",,HFd3d,COc1cco[nH+]1,CF2, F[CH]F,CF2-HFd3d-4, COc1[nH+]occ1C(F)F,CF2-HFd3d,17.1
4408,Arene_157,COc1cco[nH+]1,Radical_1,F[CH]F,Product-Ar157-R1-P4311,COc1cc(C(F)F)o[nH+]1,COc1cco[nH+]1.F[CH]F>>COc1cc(C(F)F)o[nH+]1,11.1,"((4,), (1,))","((4,), (5,))",,HFd3d,COc1cco[nH+]1,CF2, F[CH]F,CF2-HFd3d-5, COc1cc(C(F)F)o[nH+]1,CF2-HFd3d,11.1
4409,Arene_158,N#Cc1c[nH+]oc1,Radical_1,F[CH]F,Product-Ar158-R1-P4312,N#Cc1co[nH+]c1C(F)F,N#Cc1c[nH+]oc1.F[CH]F>>N#Cc1co[nH+]c1C(F)F,10.5,"((3,), (1,))","((6,), (7,))",,HFd4c,N#Cc1c[nH+]oc1,CF2, F[CH]F,CF2-HFd4c-3, N#Cc1co[nH+]c1C(F)F,CF2-HFd4c,10.5
4410,Arene_158,N#Cc1c[nH+]oc1,Radical_1,F[CH]F,Product-Ar158-R1-P4313,N#Cc1c[nH+]oc1C(F)F,N#Cc1c[nH+]oc1.F[CH]F>>N#Cc1c[nH+]oc1C(F)F,8.3,"((6,), (1,))","((6,), (7,))",,HFd4c,N#Cc1c[nH+]oc1,CF2, F[CH]F,CF2-HFd4c-5, N#Cc1c[nH+]oc1C(F)F,CF2-HFd4c,8.3
4411,Arene_159,COc1c[nH+]oc1,Radical_1,F[CH]F,Product-Ar159-R1-P4314,COc1c[nH+]oc1C(F)F,COc1c[nH+]oc1.F[CH]F>>COc1c[nH+]oc1C(F)F,8.1,"((6,), (1,))","((6,), (7,))",,HFd4d,COc1c[nH+]oc1,CF2, F[CH]F,CF2-HFd4d-5, COc1c[nH+]oc1C(F)F,CF2-HFd4d,8.1
4412,Arene_160,N#Cc1cc[nH+]o1,Radical_1,F[CH]F,Product-Ar160-R1-P4315,N#Cc1cc(C(F)F)[nH+]o1,N#Cc1cc[nH+]o1.F[CH]F>>N#Cc1cc(C(F)F)[nH+]o1,10.2,"((4,), (1,))","((4,), (5,))",,HFd5c,N#Cc1cc[nH+]o1,CF2, F[CH]F,CF2-HFd5c-3, N#Cc1cc(C(F)F)[nH+]o1,CF2-HFd5c,10.2
4413,Arene_160,N#Cc1cc[nH+]o1,Radical_1,F[CH]F,Product-Ar160-R1-P4316,N#Cc1o[nH+]cc1C(F)F,N#Cc1cc[nH+]o1.F[CH]F>>N#Cc1o[nH+]cc1C(F)F,13.5,"((3,), (1,))","((6,), (7,))",,HFd5c,N#Cc1cc[nH+]o1,CF2, F[CH]F,CF2-HFd5c-4, N#Cc1o[nH+]cc1C(F)F,CF2-HFd5c,13.5
4414,Arene_161,COc1cc[nH+]o1,Radical_1,F[CH]F,Product-Ar161-R1-P4317,COc1cc(C(F)F)[nH+]o1,COc1cc[nH+]o1.F[CH]F>>COc1cc(C(F)F)[nH+]o1,13.6,"((4,), (1,))","((4,), (5,))",,HFd5d,COc1cc[nH+]o1,CF2, F[CH]F,CF2-HFd5d-3, COc1cc(C(F)F)[nH+]o1,CF2-HFd5d,13.6
4415,Arene_161,COc1cc[nH+]o1,Radical_1,F[CH]F,Product-Ar161-R1-P4318,COc1o[nH+]cc1C(F)F,COc1cc[nH+]o1.F[CH]F>>COc1o[nH+]cc1C(F)F,22.1,"((3,), (1,))","((6,), (7,))",,HFd5d,COc1cc[nH+]o1,CF2, F[CH]F,CF2-HFd5d-4, COc1o[nH+]cc1C(F)F,CF2-HFd5d,22.1
4416,Arene_156,N#Cc1cco[nH+]1,Radical_2,F[C](F)F,Product-Ar156-R2-P4319,N#Cc1[nH+]occ1C(F)(F)F,N#Cc1cco[nH+]1.F[C](F)F>>N#Cc1[nH+]occ1C(F)(F)F,18.1,"((3,), (1,))","((6,), (7,))",,HFd3c,N#Cc1cco[nH+]1,CF3, F[C](F)F,CF3-HFd3c-4, N#Cc1[nH+]occ1C(F)(F)F,CF3-HFd3c,18.1
4417,Arene_156,N#Cc1cco[nH+]1,Radical_2,F[C](F)F,Product-Ar156-R2-P4320,N#Cc1cc(C(F)(F)F)o[nH+]1,N#Cc1cco[nH+]1.F[C](F)F>>N#Cc1cc(C(F)(F)F)o[nH+]1,11.3,"((4,), (1,))","((4,), (5,))",,HFd3c,N#Cc1cco[nH+]1,CF3, F[C](F)F,CF3-HFd3c-5, N#Cc1cc(C(F)(F)F)o[nH+]1,CF3-HFd3c,11.3
4418,Arene_157,COc1cco[nH+]1,Radical_2,F[C](F)F,Product-Ar157-R2-P4321,COc1[nH+]occ1C(F)(F)F,COc1cco[nH+]1.F[C](F)F>>COc1[nH+]occ1C(F)(F)F,15.7,"((3,), (1,))","((6,), (7,))",,HFd3d,COc1cco[nH+]1,CF3, F[C](F)F,CF3-HFd3d-4, COc1[nH+]occ1C(F)(F)F,CF3-HFd3d,15.7
4419,Arene_157,COc1cco[nH+]1,Radical_2,F[C](F)F,Product-Ar157-R2-P4322,COc1cc(C(F)(F)F)o[nH+]1,COc1cco[nH+]1.F[C](F)F>>COc1cc(C(F)(F)F)o[nH+]1,11.8,"((4,), (1,))","((4,), (5,))",,HFd3d,COc1cco[nH+]1,CF3, F[C](F)F,CF3-HFd3d-5, COc1cc(C(F)(F)F)o[nH+]1,CF3-HFd3d,11.8
4420,Arene_158,N#Cc1c[nH+]oc1,Radical_2,F[C](F)F,Product-Ar158-R2-P4323,N#Cc1co[nH+]c1C(F)(F)F,N#Cc1c[nH+]oc1.F[C](F)F>>N#Cc1co[nH+]c1C(F)(F)F,13.9,"((3,), (1,))","((6,), (7,))",,HFd4c,N#Cc1c[nH+]oc1,CF3, F[C](F)F,CF3-HFd4c-3, N#Cc1co[nH+]c1C(F)(F)F,CF3-HFd4c,13.9
4421,Arene_158,N#Cc1c[nH+]oc1,Radical_2,F[C](F)F,Product-Ar158-R2-P4324,N#Cc1c[nH+]oc1C(F)(F)F,N#Cc1c[nH+]oc1.F[C](F)F>>N#Cc1c[nH+]oc1C(F)(F)F,10.7,"((6,), (1,))","((6,), (7,))",,HFd4c,N#Cc1c[nH+]oc1,CF3, F[C](F)F,CF3-HFd4c-5, N#Cc1c[nH+]oc1C(F)(F)F,CF3-HFd4c,10.7
4422,Arene_159,COc1c[nH+]oc1,Radical_2,F[C](F)F,Product-Ar159-R2-P4325,COc1co[nH+]c1C(F)(F)F,COc1c[nH+]oc1.F[C](F)F>>COc1co[nH+]c1C(F)(F)F,12.3,"((3,), (1,))","((6,), (7,))",,HFd4d,COc1c[nH+]oc1,CF3, F[C](F)F,CF3-HFd4d-3, COc1co[nH+]c1C(F)(F)F,CF3-HFd4d,12.3
4423,Arene_159,COc1c[nH+]oc1,Radical_2,F[C](F)F,Product-Ar159-R2-P4326,COc1c[nH+]oc1C(F)(F)F,COc1c[nH+]oc1.F[C](F)F>>COc1c[nH+]oc1C(F)(F)F,8.2,"((6,), (1,))","((6,), (7,))",,HFd4d,COc1c[nH+]oc1,CF3, F[C](F)F,CF3-HFd4d-5, COc1c[nH+]oc1C(F)(F)F,CF3-HFd4d,8.2
4424,Arene_160,N#Cc1cc[nH+]o1,Radical_2,F[C](F)F,Product-Ar160-R2-P4327,N#Cc1cc(C(F)(F)F)[nH+]o1,N#Cc1cc[nH+]o1.F[C](F)F>>N#Cc1cc(C(F)(F)F)[nH+]o1,13.8,"((4,), (1,))","((4,), (5,))",,HFd5c,N#Cc1cc[nH+]o1,CF3, F[C](F)F,CF3-HFd5c-3, N#Cc1cc(C(F)(F)F)[nH+]o1,CF3-HFd5c,13.8
4425,Arene_160,N#Cc1cc[nH+]o1,Radical_2,F[C](F)F,Product-Ar160-R2-P4328,N#Cc1o[nH+]cc1C(F)(F)F,N#Cc1cc[nH+]o1.F[C](F)F>>N#Cc1o[nH+]cc1C(F)(F)F,14.4,"((3,), (1,))","((6,), (7,))",,HFd5c,N#Cc1cc[nH+]o1,CF3, F[C](F)F,CF3-HFd5c-4, N#Cc1o[nH+]cc1C(F)(F)F,CF3-HFd5c,14.4
4426,Arene_161,COc1cc[nH+]o1,Radical_2,F[C](F)F,Product-Ar161-R2-P4329,COc1cc(C(F)(F)F)[nH+]o1,COc1cc[nH+]o1.F[C](F)F>>COc1cc(C(F)(F)F)[nH+]o1,15,"((4,), (1,))","((4,), (5,))",,HFd5d,COc1cc[nH+]o1,CF3, F[C](F)F,CF3-HFd5d-3, COc1cc(C(F)(F)F)[nH+]o1,CF3-HFd5d,15
4427,Arene_161,COc1cc[nH+]o1,Radical_2,F[C](F)F,Product-Ar161-R2-P4330,COc1o[nH+]cc1C(F)(F)F,COc1cc[nH+]o1.F[C](F)F>>COc1o[nH+]cc1C(F)(F)F,19.6,"((3,), (1,))","((6,), (7,))",,HFd5d,COc1cc[nH+]o1,CF3, F[C](F)F,CF3-HFd5d-4, COc1o[nH+]cc1C(F)(F)F,CF3-HFd5d,19.6
4428,Arene_156,N#Cc1cco[nH+]1,Radical_4,[CH3],Product-Ar156-R4-P4331,Cc1co[nH+]c1C#N,N#Cc1cco[nH+]1.[CH3]>>Cc1co[nH+]c1C#N,17.5,"((3,), (0,))","((1,), (0,))",,HFd3c,N#Cc1cco[nH+]1,CH3, [CH3],CH3-HFd3c-4, N#Cc1[nH+]occ1C,CH3-HFd3c,17.5
4429,Arene_156,N#Cc1cco[nH+]1,Radical_4,[CH3],Product-Ar156-R4-P4332,Cc1cc(C#N)[nH+]o1,N#Cc1cco[nH+]1.[CH3]>>Cc1cc(C#N)[nH+]o1,7.2,"((4,), (0,))","((1,), (0,))",,HFd3c,N#Cc1cco[nH+]1,CH3, [CH3],CH3-HFd3c-5, N#Cc1cc(C)o[nH+]1,CH3-HFd3c,7.2
4430,Arene_157,COc1cco[nH+]1,Radical_4,[CH3],Product-Ar157-R4-P4333,COc1[nH+]occ1C,COc1cco[nH+]1.[CH3]>>COc1[nH+]occ1C,17.8,"((3,), (0,))","((6,), (0,))",,HFd3d,COc1cco[nH+]1,CH3, [CH3],CH3-HFd3d-4, COc1[nH+]occ1C,CH3-HFd3d,17.8
4431,Arene_157,COc1cco[nH+]1,Radical_4,[CH3],Product-Ar157-R4-P4334,COc1cc(C)o[nH+]1,COc1cco[nH+]1.[CH3]>>COc1cc(C)o[nH+]1,10.8,"((4,), (0,))","((4,), (0,))",,HFd3d,COc1cco[nH+]1,CH3, [CH3],CH3-HFd3d-5, COc1cc(C)o[nH+]1,CH3-HFd3d,10.8
4432,Arene_158,N#Cc1c[nH+]oc1,Radical_4,[CH3],Product-Ar158-R4-P4335,Cc1[nH+]occ1C#N,N#Cc1c[nH+]oc1.[CH3]>>Cc1[nH+]occ1C#N,8.6,"((3,), (0,))","((1,), (0,))",,HFd4c,N#Cc1c[nH+]oc1,CH3, [CH3],CH3-HFd4c-3, N#Cc1co[nH+]c1C,CH3-HFd4c,8.6
4433,Arene_158,N#Cc1c[nH+]oc1,Radical_4,[CH3],Product-Ar158-R4-P4336,Cc1o[nH+]cc1C#N,N#Cc1c[nH+]oc1.[CH3]>>Cc1o[nH+]cc1C#N,5.9,"((6,), (0,))","((1,), (0,))",,HFd4c,N#Cc1c[nH+]oc1,CH3, [CH3],CH3-HFd4c-5, N#Cc1c[nH+]oc1C,CH3-HFd4c,5.9
4434,Arene_159,COc1c[nH+]oc1,Radical_4,[CH3],Product-Ar159-R4-P4337,COc1co[nH+]c1C,COc1c[nH+]oc1.[CH3]>>COc1co[nH+]c1C,9.1,"((3,), (0,))","((6,), (0,))",,HFd4d,COc1c[nH+]oc1,CH3, [CH3],CH3-HFd4d-3, COc1co[nH+]c1C,CH3-HFd4d,9.1
4435,Arene_159,COc1c[nH+]oc1,Radical_4,[CH3],Product-Ar159-R4-P4338,COc1c[nH+]oc1C,COc1c[nH+]oc1.[CH3]>>COc1c[nH+]oc1C,6.6,"((6,), (0,))","((6,), (0,))",,HFd4d,COc1c[nH+]oc1,CH3, [CH3],CH3-HFd4d-5, COc1c[nH+]oc1C,CH3-HFd4d,6.6
4436,Arene_160,N#Cc1cc[nH+]o1,Radical_4,[CH3],Product-Ar160-R4-P4339,Cc1cc(C#N)o[nH+]1,N#Cc1cc[nH+]o1.[CH3]>>Cc1cc(C#N)o[nH+]1,8.6,"((4,), (0,))","((1,), (0,))",,HFd5c,N#Cc1cc[nH+]o1,CH3, [CH3],CH3-HFd5c-3, N#Cc1cc(C)[nH+]o1,CH3-HFd5c,8.6
4437,Arene_160,N#Cc1cc[nH+]o1,Radical_4,[CH3],Product-Ar160-R4-P4340,Cc1c[nH+]oc1C#N,N#Cc1cc[nH+]o1.[CH3]>>Cc1c[nH+]oc1C#N,12.2,"((3,), (0,))","((1,), (0,))",,HFd5c,N#Cc1cc[nH+]o1,CH3, [CH3],CH3-HFd5c-4, N#Cc1o[nH+]cc1C,CH3-HFd5c,12.2
4438,Arene_161,COc1cc[nH+]o1,Radical_4,[CH3],Product-Ar161-R4-P4341,COc1cc(C)[nH+]o1,COc1cc[nH+]o1.[CH3]>>COc1cc(C)[nH+]o1,12.9,"((4,), (0,))","((4,), (0,))",,HFd5d,COc1cc[nH+]o1,CH3, [CH3],CH3-HFd5d-3, COc1cc(C)[nH+]o1,CH3-HFd5d,12.9
4439,Arene_161,COc1cc[nH+]o1,Radical_4,[CH3],Product-Ar161-R4-P4342,COc1o[nH+]cc1C,COc1cc[nH+]o1.[CH3]>>COc1o[nH+]cc1C,22.1,"((3,), (0,))","((6,), (0,))",,HFd5d,COc1cc[nH+]o1,CH3, [CH3],CH3-HFd5d-4, COc1o[nH+]cc1C,CH3-HFd5d,22.1
4440,Arene_156,N#Cc1cco[nH+]1,Radical_5,[CH2]F,Product-Ar156-R5-P4343,N#Cc1[nH+]occ1CF,N#Cc1cco[nH+]1.[CH2]F>>N#Cc1[nH+]occ1CF,18,"((3,), (0,))","((6,), (7,))",,HFd3c,N#Cc1cco[nH+]1,CHF, [CH2]F,CHF-HFd3c-4, N#Cc1[nH+]occ1CF,CHF-HFd3c,18
4441,Arene_156,N#Cc1cco[nH+]1,Radical_5,[CH2]F,Product-Ar156-R5-P4344,N#Cc1cc(CF)o[nH+]1,N#Cc1cco[nH+]1.[CH2]F>>N#Cc1cc(CF)o[nH+]1,8.7,"((4,), (0,))","((4,), (5,))",,HFd3c,N#Cc1cco[nH+]1,CHF, [CH2]F,CHF-HFd3c-5, N#Cc1cc(CF)o[nH+]1,CHF-HFd3c,8.7
4442,Arene_157,COc1cco[nH+]1,Radical_5,[CH2]F,Product-Ar157-R5-P4345,COc1[nH+]occ1CF,COc1cco[nH+]1.[CH2]F>>COc1[nH+]occ1CF,18.7,"((3,), (0,))","((6,), (7,))",,HFd3d,COc1cco[nH+]1,CHF, [CH2]F,CHF-HFd3d-4, COc1[nH+]occ1CF,CHF-HFd3d,18.7
4443,Arene_157,COc1cco[nH+]1,Radical_5,[CH2]F,Product-Ar157-R5-P4346,COc1cc(CF)o[nH+]1,COc1cco[nH+]1.[CH2]F>>COc1cc(CF)o[nH+]1,11.8,"((4,), (0,))","((4,), (5,))",,HFd3d,COc1cco[nH+]1,CHF, [CH2]F,CHF-HFd3d-5, COc1cc(CF)o[nH+]1,CHF-HFd3d,11.8
4444,Arene_158,N#Cc1c[nH+]oc1,Radical_5,[CH2]F,Product-Ar158-R5-P4347,N#Cc1co[nH+]c1CF,N#Cc1c[nH+]oc1.[CH2]F>>N#Cc1co[nH+]c1CF,9.8,"((3,), (0,))","((6,), (7,))",,HFd4c,N#Cc1c[nH+]oc1,CHF, [CH2]F,CHF-HFd4c-3, N#Cc1co[nH+]c1CF,CHF-HFd4c,9.8
4445,Arene_158,N#Cc1c[nH+]oc1,Radical_5,[CH2]F,Product-Ar158-R5-P4348,N#Cc1c[nH+]oc1CF,N#Cc1c[nH+]oc1.[CH2]F>>N#Cc1c[nH+]oc1CF,7.1,"((6,), (0,))","((6,), (7,))",,HFd4c,N#Cc1c[nH+]oc1,CHF, [CH2]F,CHF-HFd4c-5, N#Cc1c[nH+]oc1CF,CHF-HFd4c,7.1
